temp,dim_x,dim_y,energy,energy_var,c
0.01,4,4,1.9953450007439573,2.982284704371042e-06,0.4771655526993667
0.02,4,4,1.9906092144314933,1.1857078337704294e-05,0.4742831335081718
0.03,4,4,1.985979572064679,2.6400157671057845e-05,0.4693361363743617
0.04,4,4,1.9812881175991843,4.609890125758889e-05,0.46098901257588887
0.05,4,4,1.9763325107965657,7.604755870646905e-05,0.4867043757214019
0.06,4,4,1.9721974372718425,0.00010567170098164644,0.4696520043628731
0.07,4,4,1.9670380850145435,0.00014490089680186318,0.47314578547547154
0.08,4,4,1.9623914151825397,0.00018994137107458678,0.47485342768646693
0.09,4,4,1.957012612362059,0.0002503177787899674,0.4944548716838863
0.1,4,4,1.9520251463481686,0.00031238171261475424,0.4998107401836067
0.11,4,4,1.9480257558617355,0.0003574587012183775,0.47267266276810244
0.12,4,4,1.9426795836061599,0.0004329277265995469,0.48103080733282993
0.13,4,4,1.9380702075880487,0.0005033982598395611,0.47659006848715835
0.14,4,4,1.932884992748388,0.0005952459045909029,0.48591502415583904
0.15,4,4,1.9282953396429567,0.0006805376916306306,0.48393791404844844
0.16,4,4,1.9231105923310765,0.0007977603369232696,0.49860021057704346
0.17,4,4,1.9184901122919709,0.0009008828199722825,0.49875865465593494
0.18,4,4,1.914484237544326,0.000977470131728396,0.482701299618961
0.19,4,4,1.9093273015170924,0.001093704217752177,0.48474425163531387
0.2,4,4,1.9043114653339475,0.0012593916611237563,0.5037566644495025
0.21,4,4,1.9000085683942318,0.0013598602986388882,0.49337335098009555
0.22,4,4,1.8942587934781219,0.0014652343142711394,0.4843749799243436
0.23,4,4,1.8894968251419952,0.0016103619889610752,0.4870660080033497
0.24,4,4,1.8838560568687228,0.0018409303309943371,0.5113695363873159
0.25,4,4,1.8773196819234554,0.002009268984653964,0.5143728600714148
0.26,4,4,1.8740365280524809,0.00215294216390268,0.5095721097994509
0.27,4,4,1.867930712231143,0.0022887584780005086,0.5023338223320731
0.28,4,4,1.8630591184689156,0.0025196860120863217,0.5142216351196575
0.29,4,4,1.8598099403352055,0.0026334558766288535,0.5010141976939556
0.3,4,4,1.853004223272271,0.0028550488084303936,0.5075642326098477
0.31,4,4,1.8489885464876035,0.00310798231363391,0.5174580334874356
0.32,4,4,1.8423155114114829,0.0034313350077015766,0.5361460949533713
0.33,4,4,1.8394118814617033,0.0034572915296004415,0.5079583514564469
0.34,4,4,1.8339803105859096,0.0037157436821362317,0.5142897829946341
0.35000000000000003,4,4,1.8279298292811526,0.003990411127807802,0.521196555468774
0.36,4,4,1.8230627824893968,0.004254816607041586,0.5252860008693316
0.37,4,4,1.8169654676963074,0.004540584119765843,0.5306745501552483
0.38,4,4,1.8131138487709308,0.004658734116967032,0.5162032262567349
0.39,4,4,1.8069711556854355,0.004963339446679091,0.5221132882765644
0.4,4,4,1.8016215905475772,0.005288421661753158,0.5288421661753158
0.41000000000000003,4,4,1.7971716027008096,0.005471468909728296,0.5207822876600401
0.42,4,4,1.7906641126634595,0.005683379565496321,0.5154992803171267
0.43,4,4,1.7865856127534743,0.006131412885408284,0.5305711528747028
0.44,4,4,1.7798677907227263,0.006462919039119238,0.5341255404230776
0.45,4,4,1.775863681996667,0.006748901142573872,0.5332465100305281
0.46,4,4,1.7695918147726484,0.007362125947819328,0.5566824913284936
0.47000000000000003,4,4,1.7638023267266447,0.007391762066791864,0.5353924539097774
0.48,4,4,1.7597136062313408,0.007847464573646887,0.5449628176143672
0.49,4,4,1.7537775894124414,0.008152615094640861,0.5432813057653219
0.5,4,4,1.7496382550982867,0.008512183524237783,0.5447797455512181
0.51,4,4,1.7424830094085122,0.009124943712611527,0.5613191057354265
0.52,4,4,1.7389028229500108,0.009440139709857501,0.5585881485122781
0.53,4,4,1.7301807609577018,0.010254155244713174,0.5840743464414766
0.54,4,4,1.726243571193884,0.010454676874573455,0.573644821650121
0.55,4,4,1.7212137680144826,0.01030543387014083,0.545080799742986
0.56,4,4,1.7143040420638063,0.01101907004726213,0.5621974513909249
0.5700000000000001,4,4,1.7078628103859108,0.01179855111319602,0.5810305257344914
0.58,4,4,1.7061763750437018,0.011827300336594815,0.5625350932982077
0.59,4,4,1.6974470242569561,0.012780259988763516,0.5874293588630172
0.6,4,4,1.6927226235681416,0.012874775066905762,0.5722122251958116
0.61,4,4,1.6852355717594154,0.013676051546413241,0.5880591903859497
0.62,4,4,1.676773297843978,0.01469727818277924,0.6117493520407592
0.63,4,4,1.670650921634916,0.01511037994889086,0.609136001970909
0.64,4,4,1.6672944677479566,0.015146330980986784,0.5916535539447962
0.65,4,4,1.6589719308815032,0.016328949009192937,0.6183744003481348
0.66,4,4,1.6570604815690502,0.016710868704975606,0.6138060130385897
0.67,4,4,1.6457698131429437,0.01744524874079454,0.6217954552299234
0.68,4,4,1.6440096984437647,0.01748369045560243,0.604971988083129
